timestamp,signal,confidence,rf_signal,xgb_signal,lgb_signal,executed,blocked_by,current_price,atr
2026-02-22T18:26:58.884198+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67380.65,217.4
2026-02-22T18:28:06.114385+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67360.82,217.4
2026-02-22T18:29:12.094532+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67312.02,217.4
2026-02-22T18:30:17.182209+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67332.90,217.4
2026-02-22T18:31:23.206634+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67332.96,217.4
2026-02-22T18:32:29.414009+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67343.77,217.4
2026-02-22T18:33:35.463586+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67320.38,217.4
2026-02-22T18:34:42.661976+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67312.90,217.4
2026-02-22T18:35:49.693289+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67322.78,217.4
2026-02-22T18:36:56.473451+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67332.12,217.4
2026-02-22T18:38:03.325623+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67320.47,217.4
2026-02-22T18:39:09.944117+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67324.93,217.4
2026-02-22T18:40:17.207685+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67374.35,217.4
2026-02-22T18:41:21.763694+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67363.68,217.4
2026-02-22T18:42:27.700075+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67364.30,217.4
2026-02-22T18:43:36.222803+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67361.85,217.4
2026-02-22T18:44:42.864566+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67359.79,217.4
2026-02-22T18:45:50.179982+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67367.09,217.4
2026-02-22T18:46:58.068200+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67378.30,217.4
2026-02-22T18:48:10.828332+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67380.04,217.4
2026-02-22T18:49:17.855723+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67374.23,217.4
2026-02-22T18:50:23.660056+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67393.05,217.4
2026-02-22T18:51:29.476068+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67406.04,217.4
2026-02-22T18:52:37.002024+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67396.95,217.4
2026-02-22T18:53:43.840139+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67416.05,217.4
2026-02-22T18:54:49.239199+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67435.25,217.4
2026-02-22T18:56:05.629433+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67405.26,217.4
2026-02-22T18:57:13.249764+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67399.44,217.4
2026-02-22T18:58:19.469452+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67433.96,217.4
2026-02-22T18:59:25.394806+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67423.55,217.4
2026-02-22T19:00:34.231753+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67427.10,217.4
2026-02-22T19:01:42.090345+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67425.28,217.4
2026-02-22T19:02:47.694890+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67453.27,217.4
2026-02-22T19:03:53.865517+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67455.77,217.4
2026-02-22T19:04:59.487233+00:00,BUY,85.4%,BUY,BUY,BUY,False,daily_limit,67461.55,217.4
